time,edge,density,speed,waiting,mode,congestion
935,N9_N6,0,13.9,0.0,2,0
935,N9_N8,0,13.9,0.0,2,0
936,N1_N2,8,11.291271183993905,0.0,2,0
936,N1_N4,16,7.725610784664895,0.0,2,0
936,N2_N1,0,13.9,0.0,2,0
936,N2_N3,20,9.698805174025944,0.0,2,0
936,N2_N5,0,13.9,0.0,2,0
936,N3_N2,0,13.9,0.0,2,0
936,N3_N6,12,9.534707254980203,0.0,2,0
936,N4_N1,0,13.9,0.0,2,0
936,N4_N5,14,7.0919399053948755,11.0,2,0
936,N4_N7,3,12.605931925971937,0.0,2,0
936,N5_N2,0,13.9,0.0,2,0
936,N5_N4,6,0.0,171.0,2,0
936,N5_N6,1,9.266666666666667,12.0,2,0
936,N5_N8,27,0.5343181777763174,378.0,2,1
936,N6_N3,0,13.9,0.0,2,0
936,N6_N5,3,8.90362211318881,0.0,2,0
936,N6_N9,20,11.939150625759655,0.0,2,0
936,N7_N4,0,13.9,0.0,2,0
936,N7_N8,37,1.8204516450386723,959.0,2,1
936,N8_N5,0,13.9,0.0,2,0
936,N8_N7,0,13.9,0.0,2,0
936,N8_N9,15,0.13496657904143725,136.0,2,0
936,N9_N6,0,13.9,0.0,2,0
936,N9_N8,0,13.9,0.0,2,0
937,N1_N2,8,10.357024622082672,0.0,2,0
937,N1_N4,16,7.971493238499011,0.0,2,0
937,N2_N1,0,13.9,0.0,2,0
937,N2_N3,20,9.524751724178747,0.0,2,0
937,N2_N5,0,13.9,0.0,2,0
937,N3_N2,0,13.9,0.0,2,0
937,N3_N6,13,9.48364978406908,0.0,2,0
937,N4_N1,0,13.9,0.0,2,0
937,N4_N5,14,6.577255408056295,14.0,2,0
937,N4_N7,4,12.900317102768787,0.0,2,0
937,N5_N2,0,13.9,0.0,2,0
937,N5_N4,6,0.0,177.0,2,0
937,N5_N6,1,9.266666666666667,13.0,2,0
937,N5_N8,27,0.5251957045204525,401.0,2,1
937,N6_N3,0,13.9,0.0,2,0
937,N6_N5,3,9.12812617870957,0.0,2,0
937,N6_N9,21,12.22078014908493,0.0,2,0
937,N7_N4,0,13.9,0.0,2,0
937,N7_N8,37,1.9823301995848148,974.0,2,1
937,N8_N5,0,13.9,0.0,2,0
937,N8_N7,0,13.9,0.0,2,0
937,N8_N9,15,0.12034392247264367,138.0,2,0
937,N9_N6,0,13.9,0.0,2,0
937,N9_N8,0,13.9,0.0,2,0
938,N1_N2,8,10.657629422384309,0.0,2,0
938,N1_N4,16,7.670349508414059,0.0,2,0
938,N2_N1,0,13.9,0.0,2,0
938,N2_N3,18,9.917923621013133,0.0,2,0
938,N2_N5,0,13.9,0.0,2,0
938,N3_N2,0,13.9,0.0,2,0
938,N3_N6,13,9.759001706879436,0.0,2,0
938,N4_N1,0,13.9,0.0,2,0
938,N4_N5,14,6.159210377470915,17.0,2,0
938,N4_N7,4,13.029736394491374,0.0,2,0
938,N5_N2,0,13.9,0.0,2,0
938,N5_N4,6,0.0,183.0,2,0
938,N5_N6,1,9.266666666666667,14.0,2,0
938,N5_N8,27,0.5140066333499398,426.0,2,1
938,N6_N3,0,13.9,0.0,2,0
938,N6_N5,4,9.056410514414825,0.0,2,0
938,N6_N9,20,12.392344453516355,0.0,2,0
938,N7_N4,0,13.9,0.0,2,0
938,N7_N8,38,2.249060336254425,993.0,2,1
938,N8_N5,0,13.9,0.0,2,0
938,N8_N7,0,13.9,0.0,2,0
938,N8_N9,15,0.1345704947579132,138.0,2,0
938,N9_N6,0,13.9,0.0,2,0
938,N9_N8,0,13.9,0.0,2,0
939,N1_N2,8,11.08981820673109,0.0,2,0
939,N1_N4,16,8.168552540241862,0.0,2,0
939,N2_N1,0,13.9,0.0,2,0
939,N2_N3,19,10.295732620793862,0.0,2,0
939,N2_N5,0,13.9,0.0,2,0
939,N3_N2,0,13.9,0.0,2,0
939,N3_N6,14,9.477412768854418,0.0,2,0
939,N4_N1,0,13.9,0.0,2,0
939,N4_N5,15,5.937662176845318,21.0,2,0
939,N4_N7,4,12.579969784561872,0.0,2,0
939,N5_N2,0,13.9,0.0,2,0
939,N5_N4,6,0.0,189.0,2,0
939,N5_N6,1,9.266666666666667,15.0,2,0
939,N5_N8,27,0.5111806176784802,450.0,2,1
939,N6_N3,0,13.9,0.0,2,0
939,N6_N5,4,9.210495056640571,1.0,2,0
939,N6_N9,18,12.42020189209554,0.0,2,0
939,N7_N4,0,13.9,0.0,2,0
939,N7_N8,39,2.2458012266911496,1010.0,2,1
939,N8_N5,0,13.9,0.0,2,0
939,N8_N7,0,13.9,0.0,2,0
939,N8_N9,15,0.14282635232515312,140.0,2,0
939,N9_N6,0,13.9,0.0,2,0
939,N9_N8,0,13.9,0.0,2,0
940,N1_N2,9,10.500225112884745,0.0,2,0
940,N1_N4,15,8.687859974192778,0.0,2,0
940,N2_N1,0,13.9,0.0,2,0
940,N2_N3,18,10.105986478224008,0.0,2,0
940,N2_N5,0,13.9,0.0,2,0
940,N3_N2,0,13.9,0.0,2,0
940,N3_N6,14,10.198975413850434,0.0,2,0
940,N4_N1,0,13.9,0.0,2,0
940,N4_N5,15,5.40301020247863,26.0,2,0
940,N4_N7,4,12.19404824201516,0.0,2,0
940,N5_N2,0,13.9,0.0,2,0
940,N5_N4,6,0.0,195.0,2,0
940,N5_N6,1,9.266666666666667,16.0,2,0
940,N5_N8,27,0.5082517738227584,476.0,2,1
940,N6_N3,0,13.9,0.0,2,0
940,N6_N5,5,9.125600579143873,2.0,2,0
940,N6_N9,17,12.416254605474759,0.0,2,0
940,N7_N4,0,13.9,0.0,2,0
940,N7_N8,39,2.231653937302764,1026.0,2,1
940,N8_N5,0,13.9,0.0,2,0
940,N8_N7,0,13.9,0.0,2,0
940,N8_N9,15,0.14168674154204913,140.0,2,0
940,N9_N6,0,13.9,0.0,2,0
940,N9_N8,0,13.9,0.0,2,0
941,N1_N2,9,10.99567576258328,0.0,2,0
941,N1_N4,15,7.976821028537995,0.0,2,0
941,N2_N1,0,13.9,0.0,2,0
941,N2_N3,17,9.822541401586305,0.0,2,0
941,N2_N5,0,13.9,0.0,2,0
941,N3_N2,0,13.9,0.0,2,0
941,N3_N6,13,10.772681252709845,0.0,2,0
941,N4_N1,0,13.9,0.0,2,0
941,N4_N5,16,5.741365469385024,31.0,2,0
941,N4_N7,3,12.9016600583102,0.0,2,0
941,N5_N2,0,13.9,0.0,2,0
941,N5_N4,6,0.0,201.0,2,0
941,N5_N6,1,9.266666666666667,17.0,2,0
941,N5_N8,27,0.5067571129455082,500.0,2,1
941,N6_N3,0,13.9,0.0,2,0
941,N6_N5,5,9.726506014108873,3.0,2,0
941,N6_N9,16,12.297697384030853,0.0,2,0
941,N7_N4,0,13.9,0.0,2,0
941,N7_N8,39,2.203782680570985,1042.0,2,1
941,N8_N5,0,13.9,0.0,2,0
941,N8_N7,0,13.9,0.0,2,0
941,N8_N9,15,0.14011652234872152,142.0,2,0
941,N9_N6,0,13.9,0.0,2,0
941,N9_N8,0,13.9,0.0,2,0
942,N1_N2,8,10.592901523068157,0.0,2,0
942,N1_N4,15,8.164537754840667,0.0,2,0
942,N2_N1,0,13.9,0.0,2,0
942,N2_N3,17,9.240745017786693,0.0,2,0
942,N2_N5,0,13.9,0.0,2,0
942,N3_N2,0,13.9,0.0,2,0
942,N3_N6,15,10.40322602664604,0.0,2,0
942,N4_N1,0,13.9,0.0,2,0
942,N4_N5,16,5.39308098202938,37.0,2,0
942,N4_N7,3,12.66456428844872,0.0,2,0
942,N5_N2,0,13.9,0.0,2,0
942,N5_N4,6,0.0,207.0,2,0
942,N5_N6,1,9.266666666666667,18.0,2,0
942,N5_N8,27,0.5000068222831555,527.0,2,1
942,N6_N3,0,13.9,0.0,2,0
942,N6_N5,6,10.072096317152813,4.0,2,0
942,N6_N9,15,12.0862727818166,0.0,2,0
942,N7_N4,0,13.9,0.0,2,0
942,N7_N8,39,2.152402154563379,1057.0,2,1
942,N8_N5,0,13.9,0.0,2,0
942,N8_N7,0,13.9,0.0,2,0
942,N8_N9,15,0.12115867292015968,144.0,2,0
942,N9_N6,0,13.9,0.0,2,0
942,N9_N8,0,13.9,0.0,2,0
943,N1_N2,9,9.58637378776815,0.0,2,0
943,N1_N4,15,8.102005954077965,0.0,2,0
943,N2_N1,0,13.9,0.0,2,0
943,N2_N3,17,8.588047265399874,0.0,2,0
943,N2_N5,0,13.9,0.0,2,0
943,N3_N2,0,13.9,0.0,2,0
943,N3_N6,15,10.350580642492124,0.0,2,0
943,N4_N1,0,13.9,0.0,2,0
943,N4_N5,17,5.295853682469313,43.0,2,0
943,N4_N7,4,12.916646789318742,0.0,2,0
943,N5_N2,0,13.9,0.0,2,0
943,N5_N4,6,0.0,213.0,2,0
943,N5_N6,1,9.266666666666667,19.0,2,0
943,N5_N8,27,0.4992143574146581,554.0,2,1
943,N6_N3,0,13.9,0.0,2,0
943,N6_N5,6,9.803717663005864,5.0,2,0
943,N6_N9,13,12.20769670026764,0.0,2,0
943,N7_N4,0,13.9,0.0,2,0
943,N7_N8,41,2.289455132298382,1070.0,2,1
943,N8_N5,0,13.9,0.0,2,0
943,N8_N7,0,13.9,0.0,2,0
943,N8_N9,16,0.12865171302533324,148.0,2,0
943,N9_N6,0,13.9,0.0,2,0
943,N9_N8,0,13.9,0.0,2,0
944,N1_N2,9,9.80326016231236,0.0,2,0
944,N1_N4,16,7.450086185055245,0.0,2,0
944,N2_N1,0,13.9,0.0,2,0
944,N2_N3,18,8.072453241296978,0.0,2,0
944,N2_N5,0,13.9,0.0,2,0
944,N3_N2,0,13.9,0.0,2,0
944,N3_N6,15,9.867765808786897,0.0,2,0
944,N4_N1,0,13.9,0.0,2,0
944,N4_N5,17,4.869366929847462,50.0,2,0
944,N4_N7,4,12.79532737759114,0.0,2,0
944,N5_N2,0,13.9,0.0,2,0
944,N5_N4,6,0.0,219.0,2,0
944,N5_N6,1,9.266666666666667,20.0,2,0
944,N5_N8,27,0.4977263000941255,581.0,2,1
944,N6_N3,0,13.9,0.0,2,0
944,N6_N5,6,10.344431203528712,6.0,2,0
944,N6_N9,13,11.997364638951181,0.0,2,0
944,N7_N4,0,13.9,0.0,2,0
944,N7_N8,41,2.2136429886698137,1086.0,2,1
944,N8_N5,0,13.9,0.0,2,0
944,N8_N7,0,13.9,0.0,2,0
944,N8_N9,16,0.13553877234745035,145.0,2,0
944,N9_N6,0,13.9,0.0,2,0
944,N9_N8,0,13.9,0.0,2,0
945,N1_N2,8,10.979685375547668,0.0,2,0
945,N1_N4,16,7.388567175875494,0.0,2,0
945,N2_N1,0,13.9,0.0,2,0
945,N2_N3,16,8.028220405890808,0.0,2,0
945,N2_N5,0,13.9,0.0,2,0
945,N3_N2,0,13.9,0.0,2,0
945,N3_N6,14,10.222908340409882,0.0,2,0
945,N4_N1,0,13.9,0.0,2,0
945,N4_N5,17,5.146468533877358,58.0,2,0
945,N4_N7,4,12.766975954651029,0.0,2,0
945,N5_N2,0,13.9,0.0,2,0
945,N5_N4,4,0.0,138.0,2,0
945,N5_N6,0,13.9,0.0,2,0
945,N5_N8,27,0.5221323429362259,566.0,2,1
945,N6_N3,0,13.9,0.0,2,0
945,N6_N5,6,10.593468773131937,7.0,2,0
945,N6_N9,12,12.014188366081333,0.0,2,0
945,N7_N4,0,13.9,0.0,2,0
945,N7_N8,41,2.113211849889236,1103.0,2,1
945,N8_N5,0,13.9,0.0,2,0
945,N8_N7,0,13.9,0.0,2,0
945,N8_N9,16,0.13999123174787154,146.0,2,0
945,N9_N6,0,13.9,0.0,2,0
945,N9_N8,0,13.9,0.0,2,0
946,N1_N2,9,10.469529856255287,0.0,2,0
946,N1_N4,16,6.9260840497680025,1.0,2,0
946,N2_N1,0,13.9,0.0,2,0
946,N2_N3,16,7.203082719406481,0.0,2,0
946,N2_N5,1,11.321156840912687,0.0,2,0
946,N3_N2,0,13.9,0.0,2,0
946,N3_N6,15,9.796561247133074,0.0,2,0
946,N4_N1,0,13.9,0.0,2,0
946,N4_N5,17,5.10083212606251,67.0,2,0
946,N4_N7,4,12.027232841916256,0.0,2,0
946,N5_N2,0,13.9,0.0,2,0
946,N5_N4,4,0.8321305073607169,73.0,2,0
946,N5_N6,0,13.9,0.0,2,0
946,N5_N8,27,0.5274892642311177,551.0,2,1
946,N6_N3,0,13.9,0.0,2,0
946,N6_N5,6,10.419687359469378,8.0,2,0
946,N6_N9,11,11.050688347305094,0.0,2,0
946,N7_N4,0,13.9,0.0,2,0
946,N7_N8,42,1.9864370502393307,1120.0,2,1
946,N8_N5,0,13.9,0.0,2,0
946,N8_N7,0,13.9,0.0,2,0
946,N8_N9,16,0.14181177290544314,146.0,2,0
946,N9_N6,0,13.9,0.0,2,0
946,N9_N8,0,13.9,0.0,2,0
947,N1_N2,9,10.700988187382297,0.0,2,0
947,N1_N4,17,6.19728719467943,2.0,2,0
947,N2_N1,0,13.9,0.0,2,0
947,N2_N3,16,6.570026086087438,0.0,2,0
947,N2_N5,1,12.661911233306553,0.0,2,0
947,N3_N2,0,13.9,0.0,2,0
947,N3_N6,16,9.487338587838963,0.0,2,0
947,N4_N1,1,9.494862876229487,0.0,2,0
947,N4_N5,17,4.896490358688542,77.0,2,0
947,N4_N7,3,12.991521104052811,0.0,2,0
947,N5_N2,0,13.9,0.0,2,0
947,N5_N4,4,1.7582174815198521,36.0,2,0
947,N5_N6,0,13.9,0.0,2,0
947,N5_N8,27,0.5182715737884643,536.0,2,1
947,N6_N3,0,13.9,0.0,2,0
947,N6_N5,6,10.454678094219938,9.0,2,0
947,N6_N9,11,11.533713616571744,0.0,2,0
947,N7_N4,0,13.9,0.0,2,0
947,N7_N8,42,1.8232222841550192,1140.0,2,1
947,N8_N5,0,13.9,0.0,2,0
947,N8_N7,0,13.9,0.0,2,0
947,N8_N9,16,0.14423348157896787,148.0,2,0
947,N9_N6,0,13.9,0.0,2,0
947,N9_N8,0,13.9,0.0,2,0
948,N1_N2,9,10.74425110182059,0.0,2,0
948,N1_N4,17,5.968253449098764,4.0,2,0
948,N2_N1,0,13.9,0.0,2,0
948,N2_N3,16,5.913619339358087,0.0,2,0
948,N2_N5,1,13.82274068519473,0.0,2,0
948,N3_N2,0,13.9,0.0,2,0
948,N3_N6,15,10.222300029070094,1.0,2,0
948,N4_N1,2,6.299285869349293,0.0,2,0
948,N4_N5,17,4.571582683224632,87.0,2,0
948,N4_N7,3,13.090734596870755,0.0,2,0
948,N5_N2,0,13.9,0.0,2,0
948,N5_N4,3,5.094245014621912,0.0,2,0
948,N5_N6,0,13.9,0.0,2,0
948,N5_N8,27,0.5187307349620579,522.0,2,1
948,N6_N3,0,13.9,0.0,2,0
948,N6_N5,7,10.180096503353607,10.0,2,0
948,N6_N9,11,12.02857596664282,0.0,2,0
948,N7_N4,0,13.9,0.0,2,0
948,N7_N8,42,1.6287267213097596,1160.0,2,1
948,N8_N5,0,13.9,0.0,2,0
948,N8_N7,0,13.9,0.0,2,0
948,N8_N9,16,0.12784800340582944,149.0,2,0
948,N9_N6,0,13.9,0.0,2,0
948,N9_N8,0,13.9,0.0,2,0
949,N1_N2,10,9.677917669114498,0.0,2,0
949,N1_N4,17,5.823306260838006,6.0,2,0
949,N2_N1,0,13.9,0.0,2,0
949,N2_N3,14,6.097763838135227,0.0,2,0
949,N2_N5,1,13.859402231830174,0.0,2,0
949,N3_N2,0,13.9,0.0,2,0
949,N3_N6,15,10.432616568704846,3.0,2,0
949,N4_N1,2,8.443215312741266,0.0,2,0
949,N4_N5,17,4.130112594182928,97.0,2,0
949,N4_N7,3,12.692041073530131,0.0,2,0
949,N5_N2,0,13.9,0.0,2,0
949,N5_N4,2,6.491999686100475,0.0,2,0
949,N5_N6,0,13.9,0.0,2,0
949,N5_N8,27,0.5234284901944336,508.0,2,1
949,N6_N3,0,13.9,0.0,2,0
949,N6_N5,7,10.470424440226084,11.0,2,0
949,N6_N9,10,11.651402622292315,0.0,2,0
949,N7_N4,0,13.9,0.0,2,0
949,N7_N8,43,1.4458872210896458,1181.0,2,1
949,N8_N5,0,13.9,0.0,2,0
949,N8_N7,0,13.9,0.0,2,0
949,N8_N9,16,0.12433397883515811,151.0,2,0
949,N9_N6,0,13.9,0.0,2,0
949,N9_N8,0,13.9,0.0,2,0
950,N1_N2,10,9.291216999341886,0.0,2,0
950,N1_N4,18,5.332548199853382,9.0,2,0
950,N2_N1,0,13.9,0.0,2,0
950,N2_N3,14,5.730468983327417,0.0,2,0
950,N2_N5,1,13.841350206159987,0.0,2,0
950,N3_N2,0,13.9,0.0,2,0
950,N3_N6,17,9.399432092816436,5.0,2,0
950,N4_N1,3,8.529785599868498,0.0,2,0
950,N4_N5,16,3.864002030838531,84.0,2,0
950,N4_N7,3,13.095400418283102,0.0,2,0
950,N5_N2,0,13.9,0.0,2,0
950,N5_N4,2,7.68964491305061,0.0,2,0
950,N5_N6,0,13.9,0.0,2,0
950,N5_N8,27,0.5174819950071327,494.0,2,1
950,N6_N3,0,13.9,0.0,2,0
950,N6_N5,7,11.451463756288689,0.0,2,0
950,N6_N9,8,11.26038337084626,0.0,2,0
950,N7_N4,0,13.9,0.0,2,0
950,N7_N8,43,1.3815051122061777,1203.0,2,1
950,N8_N5,0,13.9,0.0,2,0
950,N8_N7,0,13.9,0.0,2,0
950,N8_N9,15,0.13198946110806864,150.0,2,0
950,N9_N6,0,13.9,0.0,2,0
950,N9_N8,0,13.9,0.0,2,0
951,N1_N2,10,9.035581511781459,1.0,2,0
951,N1_N4,18,5.277669163130742,13.0,2,0
951,N2_N1,0,13.9,0.0,2,0
951,N2_N3,14,5.20063942738778,0.0,2,0
951,N2_N5,1,13.857949219145814,0.0,2,0
951,N3_N2,0,13.9,0.0,2,0
951,N3_N6,17,9.249423771044817,7.0,2,0
951,N4_N1,3,10.033822968709346,0.0,2,0
951,N4_N5,16,3.3547316297853227,78.0,2,0
951,N4_N7,3,11.099758281171269,0.0,2,0
951,N5_N2,0,13.9,0.0,2,0
951,N5_N4,1,9.518837957783676,0.0,2,0
951,N5_N6,0,13.9,0.0,2,0
951,N5_N8,27,0.5192887361749936,519.0,2,1
951,N6_N3,0,13.9,0.0,2,0
951,N6_N5,7,11.974549618129846,0.0,2,0
951,N6_N9,8,11.631730839393015,0.0,2,0
951,N7_N4,0,13.9,0.0,2,0
951,N7_N8,43,1.3005366616972323,1228.0,2,1
951,N8_N5,0,13.9,0.0,2,0
951,N8_N7,0,13.9,0.0,2,0
951,N8_N9,15,0.14513984182888012,152.0,2,0
951,N9_N6,0,13.9,0.0,2,0
951,N9_N8,0,13.9,0.0,2,0
952,N1_N2,11,8.126420355942786,2.0,2,0
952,N1_N4,18,5.036647474139146,17.0,2,0
952,N2_N1,0,13.9,0.0,2,0
952,N2_N3,13,4.95127913211623,0.0,2,0
952,N2_N5,1,13.78567695836071,0.0,2,0
952,N3_N2,0,13.9,0.0,2,0
952,N3_N6,17,9.082317506029513,10.0,2,0
952,N4_N1,3,11.513283413381075,0.0,2,0
952,N4_N5,16,2.9228427560091026,72.0,2,0
952,N4_N7,3,11.77287589793616,0.0,2,0
952,N5_N2,0,13.9,0.0,2,0
952,N5_N4,1,10.78821900170397,0.0,2,0
952,N5_N6,0,13.9,0.0,2,0
952,N5_N8,27,0.5212732082811954,505.0,2,1
952,N6_N3,0,13.9,0.0,2,0
952,N6_N5,6,12.056010169556636,0.0,2,0
952,N6_N9,7,11.740852975470672,0.0,2,0
952,N7_N4,0,13.9,0.0,2,0
952,N7_N8,43,1.319814162414582,1250.0,2,1
952,N8_N5,0,13.9,0.0,2,0
952,N8_N7,0,13.9,0.0,2,0
952,N8_N9,15,0.12863973582677918,152.0,2,0
952,N9_N6,0,13.9,0.0,2,0
952,N9_N8,0,13.9,0.0,2,0
953,N1_N2,11,8.054963703564479,3.0,2,0
953,N1_N4,19,4.5495206195208135,22.0,2,0
953,N2_N1,0,13.9,0.0,2,0
953,N2_N3,12,5.106297237211389,0.0,2,0
953,N2_N5,1,13.882609730293042,0.0,2,0
953,N3_N2,0,13.9,0.0,2,0
953,N3_N6,19,8.436830819454967,14.0,2,0
953,N4_N1,3,12.344672981063903,0.0,2,0
953,N4_N5,15,2.613847393571233,67.0,2,0
953,N4_N7,4,11.255179137652723,0.0,2,0
953,N5_N2,0,13.9,0.0,2,0
953,N5_N4,1,13.458781734888909,0.0,2,0
953,N5_N6,0,13.9,0.0,2,0
953,N5_N8,28,0.7920439997443298,491.0,2,1
953,N6_N3,0,13.9,0.0,2,0
953,N6_N5,6,12.232154357231366,0.0,2,0
953,N6_N9,7,11.885006649937074,0.0,2,0
953,N7_N4,0,13.9,0.0,2,0
953,N7_N8,43,1.2143640172150199,1274.0,2,1
953,N8_N5,0,13.9,0.0,2,0
953,N8_N7,0,13.9,0.0,2,0
953,N8_N9,15,0.140489070709639,155.0,2,0
953,N9_N6,0,13.9,0.0,2,0
953,N9_N8,0,13.9,0.0,2,0
954,N1_N2,11,8.31632476645054,4.0,2,0
954,N1_N4,19,4.535220369201011,28.0,2,0
954,N2_N1,0,13.9,0.0,2,0
954,N2_N3,11,5.278939091350008,0.0,2,0
954,N2_N5,1,13.789181335670875,0.0,2,0
954,N3_N2,0,13.9,0.0,2,0
954,N3_N6,19,8.30444034542415,18.0,2,0
954,N4_N1,3,12.275323261712094,0.0,2,0
954,N4_N5,15,2.3324289481156675,61.0,2,0
954,N4_N7,4,11.790130561499565,0.0,2,0
954,N5_N2,0,13.9,0.0,2,0
954,N5_N4,2,11.233393795450684,0.0,2,0
954,N5_N6,0,13.9,0.0,2,0
954,N5_N8,28,0.8677265561070316,478.0,2,1
954,N6_N3,0,13.9,0.0,2,0
954,N6_N5,6,12.407260334695705,0.0,2,0
954,N6_N9,7,11.767937334614244,0.0,2,0
954,N7_N4,0,13.9,0.0,2,0
954,N7_N8,44,1.2016944327412409,1300.0,2,1
954,N8_N5,0,13.9,0.0,2,0
954,N8_N7,0,13.9,0.0,2,0
954,N8_N9,15,0.14505872712671042,154.0,2,0
954,N9_N6,0,13.9,0.0,2,0
954,N9_N8,0,13.9,0.0,2,0
955,N1_N2,12,7.879971424839814,7.0,2,0
955,N1_N4,19,4.481031453182882,36.0,2,0
955,N2_N1,0,13.9,0.0,2,0
955,N2_N3,11,5.212955947620733,0.0,2,0
955,N2_N5,1,13.858615227686242,0.0,2,0
955,N3_N2,0,13.9,0.0,2,0
955,N3_N6,20,8.186019303788864,22.0,2,0
955,N4_N1,3,12.099833205741556,0.0,2,0
955,N4_N5,15,2.2923928493547483,55.0,2,0
955,N4_N7,5,11.716459070400045,0.0,2,0
955,N5_N2,0,13.9,0.0,2,0
955,N5_N4,2,12.339356858038808,0.0,2,0
955,N5_N6,0,13.9,0.0,2,0
955,N5_N8,29,1.1261684740182096,462.0,2,1
955,N6_N3,0,13.9,0.0,2,0
955,N6_N5,6,12.504618039251804,0.0,2,0
955,N6_N9,6,11.717788638223348,0.0,2,0
955,N7_N4,0,13.9,0.0,2,0
955,N7_N8,44,1.1335528056007016,1328.0,2,1
955,N8_N5,0,13.9,0.0,2,0
955,N8_N7,0,13.9,0.0,2,0
955,N8_N9,15,0.14725616328800567,155.0,2,0
955,N9_N6,0,13.9,0.0,2,0
955,N9_N8,0,13.9,0.0,2,0
956,N1_N2,12,8.337438300527987,10.0,2,0
956,N1_N4,20,3.953324522094056,44.0,2,0
956,N2_N1,0,13.9,0.0,2,0
956,N2_N3,10,5.356336390749751,0.0,2,0
956,N2_N5,1,13.834186002472416,0.0,2,0
956,N3_N2,0,13.9,0.0,2,0
956,N3_N6,20,7.921467564111694,27.0,2,0
956,N4_N1,3,11.997448895075706,0.0,2,0
956,N4_N5,14,2.085595727831892,50.0,2,0
956,N4_N7,5,12.513915776139479,0.0,2,0
956,N5_N2,0,13.9,0.0,2,0
956,N5_N4,2,13.143060651694555,0.0,2,0
956,N5_N6,0,13.9,0.0,2,0
956,N5_N8,29,1.206671854579666,449.0,2,1
956,N6_N3,0,13.9,0.0,2,0
956,N6_N5,6,12.622530353550149,0.0,2,0
956,N6_N9,5,12.01093889714121,0.0,2,0
956,N7_N4,0,13.9,0.0,2,0
956,N7_N8,44,1.0763539359961098,1357.0,2,1
956,N8_N5,0,13.9,0.0,2,0
956,N8_N7,0,13.9,0.0,2,0
956,N8_N9,15,0.13919840601427247,156.0,2,0
956,N9_N6,0,13.9,0.0,2,0
956,N9_N8,0,13.9,0.0,2,0
957,N1_N2,12,8.490325790136591,13.0,2,0
957,N1_N4,20,3.5956369587099424,54.0,2,0
957,N2_N1,0,13.9,0.0,2,0
957,N2_N3,9,5.183512392699934,0.0,2,0
957,N2_N5,1,13.898149416297676,0.0,2,0
957,N3_N2,0,13.9,0.0,2,0
957,N3_N6,21,7.511213407004355,33.0,2,0
957,N4_N1,3,12.350795991590283,0.0,2,0
957,N4_N5,14,2.1449835430518793,45.0,2,0
957,N4_N7,5,12.774655424555467,0.0,2,0
957,N5_N2,0,13.9,0.0,2,0
957,N5_N4,2,13.188563087704257,0.0,2,0
957,N5_N6,0,13.9,0.0,2,0
957,N5_N8,30,1.5171492660743826,474.0,2,1
957,N6_N3,0,13.9,0.0,2,0
957,N6_N5,6,12.279599575453561,0.0,2,0
957,N6_N9,3,13.104571097955892,0.0,2,0
957,N7_N4,0,13.9,0.0,2,0
957,N7_N8,44,0.9925432775962068,1387.0,2,1
957,N8_N5,0,13.9,0.0,2,0
957,N8_N7,0,13.9,0.0,2,0
957,N8_N9,15,0.14884205353945737,158.0,2,0
957,N9_N6,0,13.9,0.0,2,0
957,N9_N8,0,13.9,0.0,2,0
958,N1_N2,13,7.739074981434014,16.0,2,0
958,N1_N4,20,3.3471666213257336,63.0,2,0
958,N2_N1,0,13.9,0.0,2,0
958,N2_N3,9,5.383097707477402,0.0,2,0
958,N2_N5,1,13.807279925402256,0.0,2,0
958,N3_N2,0,13.9,0.0,2,0
958,N3_N6,22,6.92827831731067,39.0,2,0
958,N4_N1,3,12.539373382207664,0.0,2,0
958,N4_N5,13,2.2105611704888894,40.0,2,0
958,N4_N7,4,12.764458673425613,0.0,2,0
958,N5_N2,0,13.9,0.0,2,0
958,N5_N4,2,13.306774740624839,0.0,2,0
958,N5_N6,0,13.9,0.0,2,0
958,N5_N8,30,1.497287259932332,461.0,2,1
958,N6_N3,0,13.9,0.0,2,0
958,N6_N5,6,12.61041842510812,0.0,2,0
958,N6_N9,2,13.456067199656387,0.0,2,0
958,N7_N4,0,13.9,0.0,2,0
958,N7_N8,44,0.9057599241639231,1418.0,2,1
958,N8_N5,0,13.9,0.0,2,0
958,N8_N7,0,13.9,0.0,2,0
958,N8_N9,15,0.1401512702670252,159.0,2,0
958,N9_N6,0,13.9,0.0,2,0
958,N9_N8,0,13.9,0.0,2,0
959,N1_N2,13,7.329264076488647,19.0,2,0
959,N1_N4,21,3.162694049798024,74.0,2,1
959,N2_N1,0,13.9,0.0,2,0
959,N2_N3,8,5.287742310110318,0.0,2,0
959,N2_N5,1,13.795773414555006,0.0,2,0
959,N3_N2,0,13.9,0.0,2,0
959,N3_N6,22,6.3512607819849904,46.0,2,0
959,N4_N1,3,12.041626541040564,0.0,2,0
959,N4_N5,13,2.5404767092766884,48.0,2,0
959,N4_N7,4,12.540398987029342,0.0,2,0
959,N5_N2,0,13.9,0.0,2,0
959,N5_N4,2,13.509325540024452,0.0,2,0
959,N5_N6,0,13.9,0.0,2,0
959,N5_N8,30,1.364677591875307,447.0,2,1
959,N6_N3,0,13.9,0.0,2,0
959,N6_N5,6,12.63493328958638,0.0,2,0
959,N6_N9,1,13.87433952302672,0.0,2,0
959,N7_N4,0,13.9,0.0,2,0
959,N7_N8,44,0.8685119993531377,1450.0,2,1
959,N8_N5,0,13.9,0.0,2,0
